heart_rate,body_temperature,skin_conductance,hydration_state,combined_metrics
65.46329932011932,35.56484521163769,2.303548057092457,Hydrated,34.443897529616486
76.0,35.959999999999994,2.294731731581864,Dehydrated,38.08491057719395
90.7213986599758,37.44717347460346,1.799017859414895,Hydrated,43.32252999799806
53.51144642300363,35.87730042916106,2.430030738908944,Hydrated,30.606259197024546
53.78303060018331,37.08438583353264,1.225119593118189,Hydrated,30.697512008944717
70.6,36.67999999999999,0.9447226094963406,Slightly Dehydrated,36.07490753649878
64.0,36.67999999999999,2.1088281193549467,Dehydrated,34.262942706451646
83.19999999999999,36.44,1.84574333719616,Dehydrated,40.49524777906538
64.0,36.67999999999999,2.1076097809669503,Slightly Dehydrated,34.262536593655646
61.69011115792025,35.87057206436112,0.9684067418526684,Hydrated,32.843029988044684
64.0,36.67999999999999,0.6852509661027344,Slightly Dehydrated,33.78841698870091
64.0,36.67999999999999,1.3578886668602883,Slightly Dehydrated,34.012629555620094
64.0,36.67999999999999,1.102092155668626,Dehydrated,33.92736405188954
71.75168468263604,36.86285675309615,2.067476502150473,Hydrated,36.89400597929422
62.8,35.599999999999994,1.3223949777650916,Dehydrated,33.240798325921695
53.2,36.08,0.918118747,Slightly Dehydrated,30.06603958233333
75.94255117561329,35.81469636370978,1.6557822253881769,Hydrated,37.80434325490375
72.94146025346109,37.338606425231205,1.977733354266065,Hydrated,37.419266677652786
64.59015536118362,37.10147516216717,1.0281239693874376,Hydrated,34.23991816424608
64.0,36.67999999999999,1.6537147622654005,Dehydrated,34.11123825408846
64.0,36.67999999999999,1.0062030783592175,Dehydrated,33.895401026119735
69.90112353675256,37.74411273166767,1.9091088560548903,Hydrated,36.518115041491704
74.09487171168004,37.08330695923971,1.2655975288727757,Hydrated,37.48125873326418
56.8,36.44,2.1427767258013883,Slightly Dehydrated,31.794258908600458
85.0,35.120000000000005,2.205094842491941,Slightly Dehydrated,40.775031614163986
64.0,36.67999999999999,1.0572861262300728,Dehydrated,33.912428708743356
50.09508305994977,36.66877504178216,0.9005640357352518,Hydrated,29.221474045822394
74.2,37.88,2.137480458968102,Dehydrated,38.072493486322706
82.0,36.56,2.1551061045480937,Slightly Dehydrated,40.23836870151603
50.0,36.99295677289667,1.0220970524696962,Hydrated,29.33835127512212
64.0,36.67999999999999,2.2413769109148785,Dehydrated,34.30712563697163
86.49618984906608,37.16267084743319,0.5127580868131814,Hydrated,41.390539594437485
64.0,36.67999999999999,1.119613750644938,Dehydrated,33.93320458354831
64.0,36.67999999999999,0.9676256661861282,Dehydrated,33.8825418887287
85.19829027853118,37.31790548260771,1.5110175207797278,Hydrated,41.34240442730621
64.0,36.67999999999999,2.341479300685271,Slightly Dehydrated,34.34049310022842
75.4,36.92,1.0749233297945002,Dehydrated,37.79830777659817
64.0,36.67999999999999,1.5428980483337602,Slightly Dehydrated,34.07429934944458
64.6,36.44,1.1705581001565917,Dehydrated,34.07018603338553
60.99266895842334,37.16732011257024,1.6267907014252805,Hydrated,33.26225992413962
64.0,36.67999999999999,2.1427767258013883,Dehydrated,34.27425890860046
79.6,37.040000000000006,2.467134413027326,Dehydrated,39.70237813767577
74.80000000000001,36.32,2.294731731581864,Dehydrated,37.80491057719396
56.74564481089233,36.64666763146114,1.985762987335878,Hydrated,31.79269180989645
64.0,36.67999999999999,2.1537171219455065,Dehydrated,34.27790570731516
75.91849324784074,37.60455259132585,2.0504881036698985,Hydrated,38.52451131427883
67.19720723633607,37.00724379666939,1.6663816085541951,Hydrated,35.29027754718655
64.0,36.67999999999999,1.7834687945971164,Dehydrated,34.154489598199035
94.33357720924948,36.63848158999668,1.2905186308623156,Hydrated,44.08752581003616
50.8,36.32,1.7072744011187502,Slightly Dehydrated,29.609091467039587
63.13217567955516,37.27344650651583,0.9521581420211254,Hydrated,33.7859267760307
67.6,36.67999999999999,1.2655975288727757,Slightly Dehydrated,35.181865842957585
86.2,37.4,2.1551061045480937,Slightly Dehydrated,41.91836870151603
59.2,36.67999999999999,0.6004860196459643,Slightly Dehydrated,32.16016200654865
67.18370233643775,35.91421203365849,2.1656607535765424,Hydrated,35.08785837455759
70.0,37.4,2.316456977400646,Dehydrated,36.57215232580022
80.19999999999999,35.959999999999994,2.393467457846791,Slightly Dehydrated,39.517822485948926
58.0,36.8,1.3522424759044616,Slightly Dehydrated,32.05074749196815
64.0,36.67999999999999,0.922463663,Slightly Dehydrated,33.86748788766666
64.0,36.67999999999999,1.1258147884272964,Slightly Dehydrated,33.93527159614243
77.22873156665202,38.5,1.6557822253881769,Hydrated,39.128171264013396
88.05188715760862,36.596935526435146,0.8812196661488996,Hydrated,41.84334745006422
68.71040098624017,36.29995489559659,0.6154643184502344,Hydrated,35.208606733429
72.4,38.0,1.537401989,Slightly Dehydrated,37.31246732966667
53.412410587473694,37.17443428604105,2.494364707805901,Hydrated,31.02706986044021
64.0,37.52,1.7628378424367528,Slightly Dehydrated,34.42761261414559
77.2,37.88,2.430030738908944,Slightly Dehydrated,39.170010246302986
71.2,36.2,0.7118116088075153,Slightly Dehydrated,36.03727053626917
52.6,36.92,2.2658296330374443,Slightly Dehydrated,30.59527654434582
59.10476177234844,36.57754578006442,2.2160465420144586,Hydrated,32.63278469814244
64.0,36.67999999999999,1.6243776221290502,Dehydrated,34.101459207376344
79.0,37.75999999999999,1.3578886668602883,Dehydrated,39.372629555620094
64.30810206773849,36.646266508976886,0.9980174722181798,Hydrated,33.984128682977854
64.0,36.67999999999999,1.537401989,Dehydrated,34.072467329666665
79.6,36.56,1.285790217786358,Dehydrated,39.14859673926212
64.0,36.67999999999999,2.1019614008067298,Dehydrated,34.260653800268905
50.0,36.85442743217413,1.576045410727806,Hydrated,29.47682428096731
74.07586096448672,36.77273995655451,1.2655975288727757,Hydrated,37.371399483304664
72.97150078459742,37.11401776940422,1.5968383259871253,Hydrated,37.22745229332959
82.59063936386022,36.76511321244449,1.5428980483337602,Hydrated,40.29955020821282
51.4,36.56,1.7474861697280182,Slightly Dehydrated,29.902495389909344
68.56930833682958,36.14059634404697,0.530789783,Hydrated,35.08023148795885
51.94628684157924,35.93755067242549,2.0540985713035123,Hydrated,29.97931202843608
75.45353792676158,36.84343987272462,1.3223949777650916,Hydrated,37.87312425908376
74.80000000000001,38.0,1.946887324709824,Dehydrated,38.248962441569944
50.0,37.03090554899701,2.303548057092457,Hydrated,29.77815120202982
50.2,35.959999999999994,0.6280126932172418,Slightly Dehydrated,28.929337564405746
65.8360832978138,37.21731338186009,1.8140609964682144,Hydrated,34.9558192253807
64.6,36.08,1.1460546915081875,Slightly Dehydrated,33.942018230502725
78.0588330746147,36.70591481128018,1.7302582810823997,Hydrated,38.83166872232576
81.15792375967851,37.52798134785637,2.1088281193549467,Hydrated,40.264911075629946
48.4,36.32,1.185290293045043,Slightly Dehydrated,28.635096764348347
67.6,36.56,1.7072744011187502,Slightly Dehydrated,35.28909146703958
62.8,36.32,1.0281239693874376,Slightly Dehydrated,33.38270798979581
73.16711815890433,35.85699693908807,0.8714661440103713,Hydrated,36.63186041400092
100.0,36.08,1.6980891743007631,Slightly Dehydrated,45.92602972476692
70.51229115921501,36.53842522492361,1.209795366973108,Hydrated,36.08683725037057
82.6,35.84,1.0191528985500984,Dehydrated,39.819717632850036
64.0,36.67999999999999,2.137480458968102,Dehydrated,34.272493486322695
62.40812067298402,36.3550230974326,2.194775861142748,Hydrated,33.65263987718645
86.87909510513876,36.39233068493384,0.6280126932172418,Hydrated,41.29981282776328
71.47025979858628,37.8621707323092,0.7742969763054863,Hydrated,36.70224250240033
58.6,36.67999999999999,2.165859431148456,Dehydrated,32.481953143716154
64.0,36.67999999999999,2.467134413027326,Dehydrated,34.38237813767577
81.4,37.88,1.4485100419539072,Slightly Dehydrated,40.2428366806513
47.8,36.2,1.185290293045043,Dehydrated,28.39509676434835
69.44183079468569,36.77500574957416,1.9374792357070605,Hydrated,36.0514385933223
92.37459739258516,36.62053223708435,2.4476008267142992,Hydrated,43.814243485461276
74.2,37.75999999999999,2.154604299474492,Dehydrated,38.03820143315816
77.2,37.88,2.341479300685271,Dehydrated,39.140493100228426
55.0,36.2,1.0557055521794243,Slightly Dehydrated,30.751901850726473
70.0,37.040000000000006,1.5977173301547118,Dehydrated,36.21257244338491
40.6,35.72,1.4769912653198107,Slightly Dehydrated,25.93233042177327
64.0,36.67999999999999,1.416862848262876,Dehydrated,34.03228761608762
70.0,37.64,0.8364073115330364,Dehydrated,36.15880243717768
50.0,36.75905298804692,0.846992101,Hydrated,29.202015029682304
80.48549657841787,36.18852095867052,0.516639884,Hydrated,39.06355247369613
50.0,36.98418698170935,1.225119593118189,Hydrated,29.40310219160918
64.89852346432787,37.38303623028372,0.6907218425460071,Hydrated,34.3240938457192
64.0,36.67999999999999,2.105621869649001,Slightly Dehydrated,34.261873956549664
64.0,36.67999999999999,2.105280624705859,Slightly Dehydrated,34.26176020823528
89.6976189812601,38.43622854311964,1.364037855189012,Hydrated,43.16596179318959
64.0,36.67999999999999,2.3168691037587505,Slightly Dehydrated,34.33228970125291
64.0,36.67999999999999,0.8397620121014706,Dehydrated,33.83992067070049
68.90388694457803,36.22245588517005,0.6012449445381483,Hydrated,35.24252925809541
64.0,36.67999999999999,1.1258147884272964,Dehydrated,33.93527159614243
80.865896414708,36.41968474422941,1.2208536542829722,Hydrated,39.502144937740134
76.95324463851101,36.67315541565206,1.5112683068439177,Hydrated,38.37922278700233
70.0,37.64,1.4787850748131774,Slightly Dehydrated,36.37292835827106
52.0,35.72,0.8985406729336016,Slightly Dehydrated,29.539513557644536
64.0,36.67999999999999,2.342615024425951,Dehydrated,34.340871674808646
61.4584408836221,37.06606767530816,1.1490236003506842,Hydrated,33.22451071976032
74.2,37.64,2.105280624705859,Slightly Dehydrated,37.981760208235286
91.0,35.599999999999994,2.2413769109148785,Dehydrated,42.94712563697163
92.2,36.67999999999999,0.9676256661861282,Dehydrated,43.28254188872871
64.0,36.67999999999999,2.194775861142748,Slightly Dehydrated,34.291591953714246
64.0,36.67999999999999,1.0023385350968026,Slightly Dehydrated,33.89411284503226
63.00478391193184,35.5,2.365109756838624,Hydrated,33.623297889590155
72.62276477533004,36.113042539611214,1.8140609964682144,Hydrated,36.84995610380316
67.78826691360011,36.389983584972114,1.6751717422188035,Hydrated,35.28447408026368
70.6,36.56,2.481358314131532,Slightly Dehydrated,36.54711943804384
64.0,36.67999999999999,1.0281239693874376,Dehydrated,33.90270798979581
64.0,36.67999999999999,2.315677027767068,Dehydrated,34.33189234258902
51.4,35.959999999999994,1.2478420940256272,Dehydrated,29.535947364675206
64.0,36.67999999999999,1.4690759901600217,Slightly Dehydrated,34.04969199672001
92.2,36.32,1.576045410727806,Slightly Dehydrated,43.3653484702426
69.13919590663443,35.5,2.454013908877887,Hydrated,35.69773660517077
84.69010916180683,36.24304097399786,1.6953365654054062,Hydrated,40.8761622337367
71.8,37.52,1.9648020981167584,Slightly Dehydrated,37.09493403270559
64.0,36.67999999999999,1.0418853966327308,Slightly Dehydrated,33.90729513221091
48.4,36.67999999999999,2.229317844,Dehydrated,29.103105947999993
82.0,37.64,2.194775861142748,Slightly Dehydrated,40.611591953714246
74.2,36.44,2.439853050690382,Dehydrated,37.69328435023013
71.8,37.75999999999999,0.6841339721649509,Slightly Dehydrated,36.74804465738831
64.0,36.67999999999999,2.150831328247896,Slightly Dehydrated,34.276943776082625
92.8,36.44,0.6578788058931111,Dehydrated,43.29929293529771
55.6,36.67999999999999,1.9500121525982368,Slightly Dehydrated,31.41000405086608
46.6,36.8,1.985762987335878,Slightly Dehydrated,28.461920995778627
64.0,36.67999999999999,1.7279406126504653,Dehydrated,34.13598020421682
64.0,36.67999999999999,2.1427767258013883,Dehydrated,34.27425890860046
53.660800981641245,37.26748594264331,0.6682553245187657,Hydrated,30.532180749601107
94.0,35.72,1.323916190068204,Slightly Dehydrated,43.6813053966894
73.61942300817587,37.60697231790342,0.9650119844156624,Hydrated,37.39713577016499
49.6,36.56,2.1571111958121625,Slightly Dehydrated,29.43903706527072
76.93431226688939,38.5,1.1129269360856406,Hydrated,38.84907973432501
63.86102025074684,36.51007587876361,1.1237588715274505,Hydrated,33.8316183336793
64.0,36.67999999999999,1.7628378424367528,Slightly Dehydrated,34.14761261414558
64.0,36.67999999999999,2.3582894344233747,Slightly Dehydrated,34.34609647814112
76.60000000000001,37.64,1.5030359207003328,Slightly Dehydrated,38.58101197356678
66.71498466884618,36.1884311809116,0.5653181215689917,Hydrated,34.48957799044226
60.62647172421016,36.69331273125511,2.137480458968102,Hydrated,33.15242163814446
91.6,35.72,2.497785224066581,Slightly Dehydrated,43.27259507468886
62.424461341007365,36.4721719545693,2.102891552445908,Hydrated,33.666508282674194
54.56907842781754,37.57188502211209,0.922463663,Hydrated,31.021142370976545
87.4,36.2,1.2692221519575364,Dehydrated,41.62307405065251
62.57194581820868,36.61830301976421,0.9650119844156624,Hydrated,33.385086940796185
93.1871245151536,36.763831153084304,1.2469158902654105,Hydrated,43.73262385283443
58.968174949735015,36.839975006736495,0.8040971348489836,Hydrated,32.2040823637735
55.6,36.44,1.119613750644938,Slightly Dehydrated,31.05320458354831
64.0,36.67999999999999,0.9640363606176214,Dehydrated,33.881345453539204
60.60078903432739,36.44507389779816,1.834424674388362,Hydrated,32.96009586883797
76.0,37.64,2.3582894344233747,Dehydrated,38.66609647814112
88.70489018651365,36.97776247231429,2.1656607535765424,Hydrated,42.616104470801496
53.2,36.08,1.2990375691738696,Slightly Dehydrated,30.19301252305796
83.8,36.8,1.6751717422188035,Slightly Dehydrated,40.7583905807396
100.0,36.67999999999999,1.5360161328092496,Dehydrated,46.072005377603084
64.0,36.8,0.9374196006471665,Dehydrated,33.91247320021572
64.0,36.67999999999999,2.178360789960597,Slightly Dehydrated,34.28612026332019
64.0,36.67999999999999,0.7027457951063183,Dehydrated,33.794248598368775
64.0,36.67999999999999,0.6682553245187657,Dehydrated,33.78275177483959
70.57763431967088,36.349746489166925,1.209795366973108,Hydrated,36.04572539193697
68.5278024801809,36.528640776126124,1.0220970524696962,Hydrated,35.3595134362589
67.83433885850465,37.27931521190182,2.2321912672233832,Hydrated,35.781948445876615
44.8,36.08,1.4680411450188082,Slightly Dehydrated,27.4493470483396
81.4,36.67999999999999,2.2658296330374443,Dehydrated,40.11527654434581
53.2,36.67999999999999,1.185290293045043,Slightly Dehydrated,30.355096764348346
77.2,37.88,1.1460546915081875,Slightly Dehydrated,38.74201823050273
64.0,36.67999999999999,1.2366944275887026,Dehydrated,33.9722314758629
57.21596424669544,37.25350296363852,1.6663816085541951,Hydrated,32.04528293962938
64.0,36.67999999999999,1.673873013117814,Dehydrated,34.11795767103927
50.0,37.19354693828771,1.0438920788368975,Hydrated,29.41247967237487
64.0,36.67999999999999,1.0504783620740166,Dehydrated,33.91015945402467
68.2,37.16,1.323916190068204,Slightly Dehydrated,35.5613053966894
64.0,36.67999999999999,0.7331661491113934,Dehydrated,33.80438871637046
59.974412407991046,37.26954209797401,2.258371545202495,Hydrated,33.167442017055855
73.60930188463637,36.41219080179035,1.1705581001565917,Hydrated,37.0640169288611
75.4,38.0,0.8040971348489836,Dehydrated,38.068032378283
83.8,36.8,0.9045083610490698,Slightly Dehydrated,40.501502787016356
64.76870605526328,36.885828417144,0.7601613396578939,Hydrated,34.13823193735506
64.0,36.67999999999999,1.1258147884272964,Slightly Dehydrated,33.93527159614243
64.0,36.67999999999999,0.7331661491113934,Dehydrated,33.80438871637046
78.4,37.88,1.5718701577042364,Slightly Dehydrated,39.283956719234745
74.2,37.88,1.6267907014252805,Slightly Dehydrated,37.902263567141766
61.96918863664236,35.92031104745132,1.286207815118802,Hydrated,33.05856916640416
64.0,36.67999999999999,2.1427767258013883,Dehydrated,34.27425890860046
80.8,36.8,0.5653181215689917,Dehydrated,39.38843937385633
50.0,36.25489533650474,1.258080971,Hydrated,29.170992102501582
46.6,35.959999999999994,1.6904256682537495,Dehydrated,28.08347522275125
63.00995285745978,36.6559312132923,2.102891552445908,Hydrated,33.92292520773266
82.0,37.64,2.0005315278776843,Dehydrated,40.5468438426259
92.2,36.08,1.6315631096819927,Slightly Dehydrated,43.303854369894
67.10718975759958,36.58759381286296,1.4485100419539072,Hydrated,35.047764537472155
55.6,35.959999999999994,1.9500121525982368,Slightly Dehydrated,31.17000405086608
58.6,36.56,0.6682553245187657,Slightly Dehydrated,31.94275177483959
64.0,36.67999999999999,1.977733354266065,Dehydrated,34.21924445142202
40.6,36.2,0.5622981855867821,Slightly Dehydrated,25.78743272852893
52.0,35.84,1.810347429048676,Slightly Dehydrated,29.883449143016225
64.0,36.67999999999999,1.4850707614285783,Slightly Dehydrated,34.055023587142855
98.2,35.84,1.7834687945971164,Dehydrated,45.27448959819905
55.6,36.08,1.6658521136085265,Slightly Dehydrated,31.11528403786951
47.8,36.08,1.0191528985500984,Slightly Dehydrated,28.299717632850033
82.0,37.4,1.6243776221290502,Dehydrated,40.34145920737635
70.0,38.0,2.083116405,Slightly Dehydrated,36.694372135
67.0,36.2,0.7945511271041819,Slightly Dehydrated,34.6648503757014
74.80000000000001,37.52,1.834424674388362,Dehydrated,38.051474891462796
68.8,36.92,1.225119593118189,Slightly Dehydrated,35.648373197706064
71.64867776292584,36.81128687235773,1.1129269360856406,Hydrated,36.5242971904564
77.2,36.56,0.8207308122394863,Slightly Dehydrated,38.19357693741316
58.0,36.67999999999999,1.2990375691738696,Slightly Dehydrated,31.993012523057956
58.0,36.67999999999999,1.7474861697280182,Slightly Dehydrated,32.142495389909335
64.0,37.16,1.6953365654054062,Slightly Dehydrated,34.28511218846847
79.0,37.88,2.1088281193549467,Dehydrated,39.66294270645165
71.94537431604327,37.19785456533645,0.516639884,Hydrated,36.553289588459904
64.0,36.67999999999999,1.400508492285781,Slightly Dehydrated,34.02683616409526
65.3841494969772,37.09415566415,1.2208536542829722,Hydrated,34.56638627180339
85.60434061338331,37.2589360510376,2.105280624705859,Hydrated,41.65618576304225
64.0,36.67999999999999,1.1950375906275092,Slightly Dehydrated,33.9583458635425
67.0,36.56,0.6578788058931111,Dehydrated,34.739292935297705
64.78254583078989,36.91332480127915,1.2891446306378476,Hydrated,34.3283384209023
54.08441916560523,36.56472405890379,2.194775861142748,Hydrated,30.947973028550592
45.99999999999999,35.84,1.977733354266065,Slightly Dehydrated,27.939244451422024
50.0,38.07746143435307,1.6751717422188035,Hydrated,29.917544392190624
64.0,36.67999999999999,1.6557822253881769,Dehydrated,34.111927408462726
47.8,36.67999999999999,2.3759304628677884,Slightly Dehydrated,28.951976820955924
64.0,36.67999999999999,2.3087195499877144,Dehydrated,34.32957318332924
64.0,36.67999999999999,0.7065300177500968,Slightly Dehydrated,33.7955100059167
64.0,36.67999999999999,1.6658521136085265,Slightly Dehydrated,34.11528403786951
63.400000000000006,36.32,0.7742969763054863,Slightly Dehydrated,33.49809899210183
77.2,37.52,0.6139574539947366,Slightly Dehydrated,38.444652484664914
64.0,36.67999999999999,0.9045083610490698,Slightly Dehydrated,33.861502787016356
50.8,37.040000000000006,0.9738666498132972,Dehydrated,29.604622216604437
64.0,36.67999999999999,1.0023385350968026,Slightly Dehydrated,33.89411284503226
50.2,37.040000000000006,1.2010410685723236,Slightly Dehydrated,29.480347022857444
64.0,36.67999999999999,2.303548057092457,Slightly Dehydrated,34.32784935236415
62.2,36.92,1.2692221519575364,Slightly Dehydrated,33.463074050652516
50.0,35.58624422814769,1.073039097854246,Hydrated,28.88642777533398
82.0,38.0,1.6751717422188035,Dehydrated,40.558390580739605
63.29151611594264,36.43751423969008,1.185290293045043,Hydrated,33.638106882892586
64.0,36.67999999999999,2.3759304628677884,Dehydrated,34.351976820955926
92.43614854306357,36.17882099446112,1.2462452368447672,Hydrated,43.28707159145649
58.0,36.92,1.4680411450188082,Slightly Dehydrated,32.1293470483396
68.6369587702192,36.23824968402734,2.2160465420144586,Hydrated,35.69708499875366
64.0,36.67999999999999,1.2711951850266667,Dehydrated,33.98373172834222
80.19999999999999,35.84,1.537401989,Dehydrated,39.19246732966666
45.39999999999999,36.32,1.711275778646823,Dehydrated,27.81042525954894
77.17017532142876,35.797320480882085,1.6980891743007631,Hydrated,38.22186165887054
65.8,36.44,1.1950375906275092,Dehydrated,34.4783458635425
58.50843332659882,36.04220465573781,1.1950375906275092,Hydrated,31.91522519098805
68.91386851692069,37.28047623630562,2.481358314131532,Hydrated,36.22523435578594
76.60000000000001,36.44,2.003493984791681,Slightly Dehydrated,38.347831328263894
64.0,36.67999999999999,2.481358314131532,Slightly Dehydrated,34.38711943804384
81.4,36.67999999999999,1.8140609964682144,Dehydrated,39.964686998822735
64.0,36.67999999999999,2.205094842491941,Slightly Dehydrated,34.29503161416398
81.4,37.75999999999999,1.0987667474106966,Dehydrated,40.08625558247023
71.8,35.24,2.150831328247896,Slightly Dehydrated,36.39694377608263
64.0,36.67999999999999,1.0390237245845453,Dehydrated,33.906341241528175
76.0,37.16,1.0390237245845453,Dehydrated,38.06634124152818
63.72992418101521,37.25338818273199,2.1537171219455065,Hydrated,34.37900982856423
64.0,36.67999999999999,1.673873013117814,Dehydrated,34.11795767103927
64.0,36.67999999999999,2.4476008267142992,Dehydrated,34.3758669422381
64.0,36.67999999999999,1.5968383259871253,Dehydrated,34.09227944199571
64.0,36.67999999999999,1.384214069,Slightly Dehydrated,34.02140468966666
