heart_rate,body_temperature,skin_conductance,ECG_sigmoid,hydration_state,combined_metrics
53.2,36.08,0.918118747,0.09070970888737519,Slightly Dehydrated,22.572207113971842
75.94255117561329,35.81469636370978,1.6557822253881769,8.313181018838096e-05,Hydrated,28.353278224130356
72.94146025346109,37.338606425231205,1.977733354266065,0.00010153555343092874,Hydrated,28.064475392127946
64.59015536118362,37.10147516216717,1.0281239693874376,0.42678022732016513,Hydrated,25.7866336800146
64.0,36.67999999999999,1.6537147622654005,0.005351566605225266,Dehydrated,25.584766582217654
64.0,36.67999999999999,1.0062030783592175,0.7997928218007208,Dehydrated,25.621498975039984
69.90112353675256,37.74411273166767,1.9091088560548903,0.9999228745413127,Hydrated,27.638566999754108
74.09487171168004,37.08330695923971,1.2655975288727757,0.0021827164453451808,Hydrated,28.111489729059468
56.8,36.44,2.1427767258013883,0.9985137325558942,Slightly Dehydrated,24.095322614589318
85.0,35.120000000000005,2.205094842491941,0.0003614591498705047,Slightly Dehydrated,30.581364075410455
64.0,36.67999999999999,1.0572861262300728,0.9994275428205739,Dehydrated,25.684178417262657
50.09508305994977,36.66877504178216,0.9005640357352518,0.99984777520823,Hydrated,22.166067478168852
74.2,37.88,2.137480458968102,0.021352556161020567,Dehydrated,28.559708253782283
82.0,36.56,2.1551061045480937,0.0059405221983403695,Slightly Dehydrated,30.18026165668661
50.0,36.99295677289667,1.0220970524696962,0.9998275102087958,Hydrated,22.253720333893785
64.0,36.67999999999999,2.2413769109148785,0.8198010248019487,Dehydrated,25.935294483929205
86.49618984906608,37.16267084743319,0.5127580868131814,0.9998462455588648,Hydrated,31.29286625721783
64.0,36.67999999999999,1.119613750644938,0.9742942835488059,Dehydrated,25.693477008548435
64.0,36.67999999999999,0.9676256661861282,0.9998636296729204,Dehydrated,25.661872323964758
85.19829027853118,37.31790548260771,1.5110175207797278,0.00020039895185445999,Hydrated,31.00685342021762
64.0,36.67999999999999,2.341479300685271,0.002988472335477156,Slightly Dehydrated,25.756116943255183
75.4,36.92,1.0749233297945002,0.00800223481421624,Dehydrated,28.35073139115218
64.0,36.67999999999999,1.5428980483337602,0.0019363737599119087,Slightly Dehydrated,25.556208605523416
64.6,36.44,1.1705581001565917,0.9999425765283881,Dehydrated,25.802625169171243
60.99266895842334,37.16732011257024,1.6267907014252805,0.7539887164489482,Hydrated,25.13519212221695
64.0,36.67999999999999,2.1427767258013883,0.001683828435232418,Dehydrated,25.706115138559152
79.6,37.040000000000006,2.467134413027326,0.7261149812607791,Dehydrated,29.958312348572026
74.80000000000001,36.32,2.294731731581864,0.00024721621329310104,Dehydrated,28.35374473694879
56.74564481089233,36.64666763146114,1.985762987335878,0.0004348823701209896,Hydrated,23.844627578014865
64.0,36.67999999999999,2.1537171219455065,0.9953210890136492,Dehydrated,25.957259552739785
75.91849324784074,37.60455259132585,2.0504881036698985,0.013386917827664782,Hydrated,28.896730215166038
67.19720723633607,37.00724379666939,1.6663816085541951,0.5274723043445937,Hydrated,26.59957623647606
64.0,36.67999999999999,1.7834687945971164,0.9999009711200578,Dehydrated,25.86584244142929
94.33357720924948,36.63848158999668,1.2905186308623156,5.118565776345391e-05,Hydrated,33.06565715394156
50.8,36.32,1.7072744011187502,0.9999205259080827,Slightly Dehydrated,22.45679873175671
63.13217567955516,37.27344650651583,0.9521581420211254,0.999913042143232,Hydrated,25.589423342558835
67.6,36.67999999999999,1.2655975288727757,0.9333919644249093,Slightly Dehydrated,26.61974737332442
86.2,37.4,2.1551061045480937,0.03340738938753179,Slightly Dehydrated,31.447128373483906
59.2,36.67999999999999,0.6004860196459643,0.011658416554833096,Slightly Dehydrated,24.1230361090502
67.18370233643775,35.91421203365849,2.1656607535765424,0.48375571893792757,Hydrated,26.436832710652677
70.0,37.4,2.316456977400646,0.9635611345791598,Dehydrated,27.670004527994955
80.19999999999999,35.959999999999994,2.393467457846791,0.061514181694634434,Slightly Dehydrated,29.653745409885353
58.0,36.8,1.3522424759044616,0.9958064279474874,Slightly Dehydrated,24.287012225962986
64.0,36.67999999999999,0.922463663,0.012248834737596512,Slightly Dehydrated,25.403678124434396
64.0,36.67999999999999,1.1258147884272964,0.06978478287658009,Slightly Dehydrated,25.468899892825966
77.22873156665202,38.5,1.6557822253881769,0.9525741268224334,Hydrated,29.584271979715655
88.05188715760862,36.596935526435146,0.8812196661488996,0.00026249919734875623,Hydrated,31.3825762123475
68.71040098624017,36.29995489559659,0.6154643184502344,0.1531637157650862,Hydrated,26.444745979013025
72.4,38.0,1.537401989,0.00030042858873038816,Slightly Dehydrated,27.984425604397185
53.412410587473694,37.17443428604105,2.494364707805901,0.8145725807070178,Hydrated,23.473945540506914
64.0,37.52,1.7628378424367528,0.00024598352058209405,Slightly Dehydrated,25.820770956489337
77.2,37.88,2.430030738908944,0.22793645057321626,Slightly Dehydrated,29.43449179737054
71.2,36.2,0.7118116088075153,0.9995022924146872,Slightly Dehydrated,27.27782847530555
52.6,36.92,2.2658296330374443,0.7667410642285427,Slightly Dehydrated,23.138142674316498
59.10476177234844,36.57754578006442,2.2160465420144586,0.9940889311437562,Hydrated,24.723110756392764
64.0,36.67999999999999,1.6243776221290502,0.5597136492671929,Dehydrated,25.71602281784906
79.0,37.75999999999999,1.3578886668602883,0.9950084264242661,Dehydrated,29.778224273321136
64.30810206773849,36.646266508976886,0.9980174722181798,0.6704011598088686,Hydrated,25.65569680218561
64.0,36.67999999999999,1.537401989,0.00010102919390777273,Dehydrated,25.554375754548477
79.6,36.56,1.285790217786358,0.2921427285755187,Dehydrated,29.434483236590467
64.0,36.67999999999999,2.1019614008067298,0.0018238137943580336,Dehydrated,25.69594630365027
50.0,36.85442743217413,1.576045410727806,0.9908517289465655,Hydrated,22.355331142962125
74.07586096448672,36.77273995655451,1.2655975288727757,0.9951310687562414,Hydrated,28.27733237966756
72.97150078459742,37.11401776940422,1.5968383259871253,0.9954812910171904,Hydrated,28.16945954275149
82.59063936386022,36.76511321244449,1.5428980483337602,0.00045716907258047163,Hydrated,30.22477694842776
51.4,36.56,1.7474861697280182,0.8879529614430097,Slightly Dehydrated,22.64885978279276
68.56930833682958,36.14059634404697,0.530789783,0.9996729269856489,Hydrated,26.56009184771555
51.94628684157924,35.93755067242549,2.0540985713035123,0.19077226383992188,Hydrated,22.53217708728704
75.45353792676158,36.84343987272462,1.3223949777650916,0.002066150040045484,Hydrated,28.405359731822834
74.80000000000001,38.0,1.946887324709824,0.6294831119673949,Dehydrated,28.844092609169305
50.0,37.03090554899701,2.303548057092457,0.9693799019988838,Hydrated,22.575958377022086
50.2,35.959999999999994,0.6280126932172418,0.3262929005454786,Slightly Dehydrated,21.77857639844068
65.8360832978138,37.21731338186009,1.8140609964682144,0.9750350359323667,Hydrated,26.460623178018615
64.6,36.08,1.1460546915081875,0.9999585093099298,Slightly Dehydrated,25.706503300204528
78.0588330746147,36.70591481128018,1.7302582810823997,0.08706577244027125,Hydrated,29.145517984854386
81.15792375967851,37.52798134785637,2.1088281193549467,0.004496273160941178,Hydrated,30.199807375012693
48.4,36.32,1.185290293045043,0.9998566388190987,Slightly Dehydrated,21.726286732966035
67.6,36.56,1.7072744011187502,0.9568927450589139,Slightly Dehydrated,26.706041786544414
62.8,36.32,1.0281239693874376,0.9999482999444195,Slightly Dehydrated,25.287018067332966
73.16711815890433,35.85699693908807,0.8714661440103713,0.05869017499209118,Hydrated,27.488567854248714
100.0,36.08,1.6980891743007631,0.9626731126558706,Slightly Dehydrated,34.685190571739156
70.51229115921501,36.53842522492361,1.209795366973108,0.9998766054240137,Hydrated,27.315097089133936
82.6,35.84,1.0191528985500984,0.006305547287335858,Dehydrated,29.86636461145936
64.0,36.67999999999999,2.137480458968102,0.998063626240088,Dehydrated,25.953886021302043
62.40812067298402,36.3550230974326,2.194775861142748,0.00045716907258047163,Hydrated,25.239594200157985
86.87909510513876,36.39233068493384,0.6280126932172418,0.9795678126859471,Hydrated,31.219751573993946
71.47025979858628,37.8621707323092,0.7742969763054863,0.0002704913256808908,Hydrated,27.526749499631666
58.6,36.67999999999999,2.165859431148456,0.0028716291557003976,Dehydrated,24.362182765076042
64.0,36.67999999999999,2.467134413027326,0.9821895683594747,Dehydrated,26.032330995346697
81.4,37.88,1.4485100419539072,0.0002638146329283125,Slightly Dehydrated,30.18219346414671
47.8,36.2,1.185290293045043,0.00010410567061191685,Dehydrated,21.296348599678915
69.44183079468569,36.77500574957416,1.9374792357070605,0.006626697249662946,Hydrated,27.04023561930414
92.37459739258516,36.62053223708435,2.4476008267142992,0.31109608202304534,Hydrated,32.93845663460172
74.2,37.75999999999999,2.154604299474492,0.9996385408501296,Dehydrated,28.778560710081152
77.2,37.88,2.341479300685271,0.9889585931657289,Dehydrated,29.602609473462753
55.0,36.2,1.0557055521794243,0.05841455554239623,Slightly Dehydrated,23.078530026930455
70.0,37.040000000000006,1.5977173301547118,0.9998177593073108,Dehydrated,27.409383772365505
40.6,35.72,1.4769912653198107,0.999674557738225,Slightly Dehydrated,19.69916645576451
64.0,36.67999999999999,1.416862848262876,0.0027731345645394933,Dehydrated,25.524908995706852
70.0,37.64,0.8364073115330364,0.9770226300899744,Dehydrated,27.363357485405754
50.0,36.75905298804692,0.846992101,0.9982736188342628,Hydrated,22.151079676970294
80.48549657841787,36.18852095867052,0.516639884,0.0006201058936875809,Hydrated,29.29781938174552
50.0,36.98418698170935,1.225119593118189,0.006059801491584112,Hydrated,22.05384159407978
64.89852346432787,37.38303623028372,0.6907218425460071,5.9766827881927485e-05,Hydrated,25.743085325996372
64.0,36.67999999999999,2.105621869649001,0.3577829070425624,Slightly Dehydrated,25.78585119417289
64.0,36.67999999999999,2.105280624705859,0.19544662272643765,Slightly Dehydrated,25.74518181185807
89.6976189812601,38.43622854311964,1.364037855189012,0.9212896628294649,Hydrated,32.604793760599556
64.0,36.67999999999999,2.3168691037587505,0.9992464791014181,Slightly Dehydrated,25.99902889571504
64.0,36.67999999999999,0.8397620121014706,0.7667410642285427,Dehydrated,25.5716257690825
68.90388694457803,36.22245588517005,0.6012449445381483,0.9776865613009676,Hydrated,26.6763185838968
64.0,36.67999999999999,1.1258147884272964,0.14063812573413417,Dehydrated,25.486613228540353
80.865896414708,36.41968474422941,1.2208536542829722,0.9975519196246999,Hydrated,29.875996683211273
76.95324463851101,36.67315541565206,1.5112683068439177,0.0005527786369235996,Hydrated,28.78455528491098
70.0,37.64,1.4787850748131774,0.007354947021580431,Slightly Dehydrated,27.28153500545869
52.0,35.72,0.8985406729336016,0.9346246665744273,Slightly Dehydrated,22.388291334877007
64.0,36.67999999999999,2.342615024425951,0.013586486399819192,Dehydrated,25.75905037770644
61.4584408836221,37.06606767530816,1.1490236003506842,0.999913042143232,Hydrated,25.168361300356047
74.2,37.64,2.105280624705859,0.16938389693401873,Slightly Dehydrated,28.52866613040997
91.0,35.599999999999994,2.2413769109148785,0.9982907672530508,Dehydrated,32.45991691954198
92.2,36.67999999999999,0.9676256661861282,0.9962602881726408,Dehydrated,32.71097148858969
64.0,36.67999999999999,2.194775861142748,0.24880421776913866,Slightly Dehydrated,25.780895019727968
64.0,36.67999999999999,1.0023385350968026,0.9490685297470565,Slightly Dehydrated,25.65785176621096
63.00478391193184,35.5,2.365109756838624,0.9690816796121242,Hydrated,25.459743837095647
72.62276477533004,36.113042539611214,1.8140609964682144,0.9437470664268327,Hydrated,27.873403844459077
67.78826691360011,36.389983584972114,1.6751717422188035,0.09841154794737668,Hydrated,26.487958447184603
70.6,36.56,2.481358314131532,0.9999508212618822,Slightly Dehydrated,27.66032728384835
64.0,36.67999999999999,1.0281239693874376,0.9939401985084158,Dehydrated,25.67551604197396
64.0,36.67999999999999,2.315677027767068,0.9632083915942198,Dehydrated,25.98972135484032
51.4,35.959999999999994,1.2478420940256272,0.001975413831710911,Dehydrated,22.152454376964332
64.0,36.67999999999999,1.4690759901600217,0.007068593946961317,Slightly Dehydrated,25.539036146026746
92.2,36.32,1.576045410727806,0.12078684339420936,Slightly Dehydrated,32.5542080635305
69.13919590663443,35.5,2.454013908877887,0.9996421361416782,Hydrated,27.023212987913496
84.69010916180683,36.24304097399786,1.6953365654054062,0.032767554842188386,Hydrated,30.665313564013072
71.8,37.52,1.9648020981167584,0.999893259163099,Slightly Dehydrated,28.071173839319965
64.0,36.67999999999999,1.0418853966327308,0.42678022732016513,Slightly Dehydrated,25.537166405988224
48.4,36.67999999999999,2.229317844,0.0313709322481939,Dehydrated,21.835172194062043
82.0,37.64,2.194775861142748,0.13181561811319517,Slightly Dehydrated,30.491647869813985
74.2,36.44,2.439853050690382,0.07209129819769401,Dehydrated,28.28798608722202
71.8,37.75999999999999,0.6841339721649509,0.49750002083312506,Slightly Dehydrated,27.68540849824952
64.0,36.67999999999999,2.150831328247896,0.9989881878262474,Slightly Dehydrated,25.95745487901853
92.8,36.44,0.6578788058931111,0.06180346626358857,Dehydrated,32.48992056803918
55.6,36.67999999999999,1.9500121525982368,0.9981852660075083,Slightly Dehydrated,23.807049354651436
46.6,36.8,1.985762987335878,0.7280991982662492,Slightly Dehydrated,21.528465546400533
64.0,36.67999999999999,1.7279406126504653,0.9981301024729159,Dehydrated,25.851517678780844
64.0,36.67999999999999,2.1427767258013883,0.04069905357146648,Dehydrated,25.715868944843212
53.660800981641245,37.26748594264331,0.6682553245187657,0.03916572279676435,Hydrated,22.90892699290002
94.0,35.72,1.323916190068204,0.024843544141003693,Slightly Dehydrated,32.7671899335523
73.61942300817587,37.60697231790342,0.9650119844156624,0.9999520354310126,Hydrated,28.29783983648149
49.6,36.56,2.1571111958121625,0.9608342772032357,Slightly Dehydrated,22.31948636825385
76.93431226688939,38.5,1.1129269360856406,0.9598825680419544,Hydrated,29.376780442754246
63.86102025074684,36.51007587876361,1.1237588715274505,0.004772980114763201,Hydrated,25.374906995288168
64.0,36.67999999999999,1.7628378424367528,0.20424030228409176,Slightly Dehydrated,25.66176953618021
64.0,36.67999999999999,2.3582894344233747,0.02209632215337019,Slightly Dehydrated,25.765096439144184
76.60000000000001,37.64,1.5030359207003328,0.9990422829475397,Slightly Dehydrated,29.18551955091197
66.71498466884618,36.1884311809116,0.5653181215689917,0.001285912443392536,Hydrated,25.86750497094254
60.62647172421016,36.69331273125511,2.137480458968102,0.05705458259892042,Hydrated,24.878579874258076
91.6,35.72,2.497785224066581,0.04608882703727964,Slightly Dehydrated,32.46596851277596
62.424461341007365,36.4721719545693,2.102891552445908,0.0009481966443537254,Hydrated,25.250118261166733
54.56907842781754,37.57188502211209,0.922463663,0.00018133192826031835,Hydrated,23.265902111214473
87.4,36.2,1.2692221519575364,0.9998045479488255,Dehydrated,31.467256674976593
62.57194581820868,36.61830301976421,0.9650119844156624,0.9981301024729159,Hydrated,25.288347731215367
93.1871245151536,36.763831153084304,1.2469158902654105,0.9999038975845005,Hydrated,33.049443864021946
58.968174949735015,36.839975006736495,0.8040971348489836,0.0195506970206531,Hydrated,24.157949447085286
55.6,36.44,1.119613750644938,0.001129330873436119,Slightly Dehydrated,23.290185770379594
64.0,36.67999999999999,0.9640363606176214,0.001021970662858097,Dehydrated,25.41126458282012
60.60078903432739,36.44507389779816,1.834424674388362,0.4476920904256748,Hydrated,24.831994924234895
76.0,37.64,2.3582894344233747,0.9999076654661733,Dehydrated,29.249549274972384
88.70489018651365,36.97776247231429,2.1656607535765424,0.9991114227521378,Hydrated,32.21185620878916
53.2,36.08,1.2990375691738696,0.9997996010481456,Slightly Dehydrated,22.894709292555504
83.8,36.8,1.6751717422188035,0.11455857923270588,Slightly Dehydrated,30.597432580362877
100.0,36.67999999999999,1.5360161328092496,0.061514181694634434,Dehydrated,34.56938257862597
64.0,36.8,0.9374196006471665,0.9982032904694216,Dehydrated,25.683905722779144
64.0,36.67999999999999,2.178360789960597,0.9998186680717397,Slightly Dehydrated,25.96454486450808
64.0,36.67999999999999,0.7027457951063183,0.010771730045141615,Dehydrated,25.348379381287863
64.0,36.67999999999999,0.6682553245187657,0.28191142481665016,Dehydrated,25.407541687333854
70.57763431967088,36.349746489166925,1.209795366973108,0.06913842034334682,Hydrated,27.051578649038564
68.5278024801809,36.528640776126124,1.0220970524696962,0.9042183719036723,Hydrated,26.745689670170094
67.83433885850465,37.27931521190182,2.2321912672233832,0.0006201058936875809,Hydrated,26.836616360880885
44.8,36.08,1.4680411450188082,0.02308988508896221,Slightly Dehydrated,20.59278275752694
81.4,36.67999999999999,2.2658296330374443,0.9995496342228318,Dehydrated,30.336344816815068
53.2,36.67999999999999,1.185290293045043,0.9998979555494248,Slightly Dehydrated,23.016297062148617
77.2,37.88,1.1460546915081875,0.999163126157145,Slightly Dehydrated,29.306304454416335
64.0,36.67999999999999,1.2366944275887026,0.9991672966072072,Dehydrated,25.728965431048977
57.21596424669544,37.25350296363852,1.6663816085541951,0.9967310104383614,Hydrated,24.28314495733163
64.0,36.67999999999999,1.673873013117814,0.11711899087578052,Dehydrated,25.617748000998397
50.0,37.19354693828771,1.0438920788368975,0.9997465270647835,Hydrated,22.30929638604735
64.0,36.67999999999999,1.0504783620740166,0.9917968494210516,Dehydrated,25.680568802873765
68.2,37.16,1.323916190068204,0.9961659798885026,Slightly Dehydrated,26.920020542489176
64.0,36.67999999999999,0.7331661491113934,0.0012171807900397764,Dehydrated,25.353595832475357
59.974412407991046,37.26954209797401,2.258371545202495,0.6456563062257954,Hydrated,25.036995589348336
73.60930188463637,36.41219080179035,1.1705581001565917,3.7355240215781915e-05,Hydrated,27.79802203545588
75.4,38.0,0.8040971348489836,0.0009156136762173572,Dehydrated,28.5512531871313
83.8,36.8,0.9045083610490698,0.7567604506198106,Slightly Dehydrated,30.565317202917218
64.76870605526328,36.885828417144,0.7601613396578939,0.09491904691793245,Hydrated,25.62740371474578
64.0,36.67999999999999,1.1258147884272964,0.0026514332013660913,Slightly Dehydrated,25.452116555407162
64.0,36.67999999999999,0.7331661491113934,0.9999605327548994,Dehydrated,25.603281670466572
78.4,37.88,1.5718701577042364,0.19702388559384618,Slightly Dehydrated,29.512223510824523
74.2,37.88,1.6267907014252805,0.9981301024729159,Slightly Dehydrated,28.67623020097455
61.96918863664236,35.92031104745132,1.286207815118802,0.8765329524347759,Hydrated,25.013060112911813
64.0,36.67999999999999,2.1427767258013883,0.9992312686712583,Dehydrated,25.955501998618157
